cpd,dose,landmark_genes,moa,MAS,TAS
MLN-8054,4,202431_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.7824966697618532,0.15055056329995842
MLN-8054,4,202284_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.7824966697618532,0.15055056329995842
MLN-8054,4,201361_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.7824966697618532,0.15055056329995842
MLN-8054,4,212815_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.7824966697618532,0.15055056329995842
MLN-8054,4,218346_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.7824966697618532,0.15055056329995842
MLN-8054,4,204826_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.7824966697618532,0.15055056329995842
MLN-8054,5,204695_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8182262783495694,0.1982847890788016
MLN-8054,5,204420_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8182262783495694,0.1982847890788016
MLN-8054,5,203358_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8182262783495694,0.1982847890788016
MLN-8054,5,202284_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8182262783495694,0.1982847890788016
MLN-8054,5,203409_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8182262783495694,0.1982847890788016
MLN-8054,5,204825_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8182262783495694,0.1982847890788016
MLN-8054,5,221750_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8182262783495694,0.1982847890788016
MLN-8054,5,221610_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8182262783495694,0.1982847890788016
MLN-8054,5,218346_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8182262783495694,0.1982847890788016
MLN-8054,5,204126_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8182262783495694,0.1982847890788016
MLN-8054,6,202627_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,201471_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,203665_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,201536_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,203627_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,202095_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,204252_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,202413_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,202887_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,208763_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,202284_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,212665_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,202847_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,201397_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,204087_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,204825_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,205398_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,218039_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,221750_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,207196_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,221142_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,218014_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,218175_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,218168_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,218346_s_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
MLN-8054,6,205909_at,Aurora kinase inhibitor|Mitotic inhibitor|Protein kinase inhibitor,0.8234062857652918,0.2384683901241843
PD-0325901,1,204131_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,206501_x_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,221478_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,204014_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,204420_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,218619_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,201536_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,204466_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,209875_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,205393_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,209112_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202187_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,212140_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,204985_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202413_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202900_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202887_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,217766_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,200791_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,201292_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,203046_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,201761_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,201959_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,201432_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202006_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202180_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202447_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202679_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202996_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202388_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,212851_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,205811_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,204849_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,203336_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,210337_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,203138_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,205398_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202889_x_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,210416_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,89476_r_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,203119_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,210115_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,221856_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202500_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,207196_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,218014_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,218845_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,218358_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,216913_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,209304_x_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,218852_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,212973_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,218316_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,212899_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202599_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,216321_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,202123_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,205909_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,204977_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,217763_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,208626_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,204126_s_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-0325901,1,203343_at,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,0.7518543458568285,0.2737107717175345
PD-184352,5,202627_s_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,204748_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,221478_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,221539_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,204014_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,204420_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,201536_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,208891_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,201460_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,217906_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,202396_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,205691_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,201323_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,208398_s_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,203919_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,201761_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,202087_s_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,202006_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,202180_s_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,201631_s_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,202388_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,205811_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,204542_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,208708_x_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,205190_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,203973_s_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,209304_x_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,212973_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,218175_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,213343_s_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,221552_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PD-184352,5,208626_s_at,MEK inhibitor,0.7051402850026455,0.25504230980830184
PHA-793887,2,204748_at,CDK inhibitor,0.7308067044043336,0.17851799514057742
PHA-793887,2,200799_at,CDK inhibitor,0.7308067044043336,0.17851799514057742
PHA-793887,2,208763_s_at,CDK inhibitor,0.7308067044043336,0.17851799514057742
PHA-793887,2,201761_at,CDK inhibitor,0.7308067044043336,0.17851799514057742
PHA-793887,2,206662_at,CDK inhibitor,0.7308067044043336,0.17851799514057742
PHA-793887,2,203117_s_at,CDK inhibitor,0.7308067044043336,0.17851799514057742
PHA-793887,2,209806_at,CDK inhibitor,0.7308067044043336,0.17851799514057742
PHA-793887,3,202647_s_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,200799_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,200670_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,201695_s_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,201626_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,202887_s_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,202847_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,201036_s_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,206662_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,201984_s_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,202148_s_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,212485_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,209806_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,218249_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,3,218346_s_at,CDK inhibitor,0.7698964166065481,0.19380613556630813
PHA-793887,4,204748_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,200799_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,200670_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,201695_s_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,201626_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,202887_s_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,208763_s_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,201664_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,203046_s_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,201719_s_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,202651_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,201000_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,201611_s_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,202847_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,206662_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,200783_s_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,202528_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,201397_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,202148_s_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,212723_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,205398_s_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,211758_x_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,209806_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,218249_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,218175_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,217911_s_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
PHA-793887,4,218145_at,CDK inhibitor,0.8235048845609294,0.25323901637192553
