moa	dose	assay	avg_precision	no_of_compounds_per_moa	median_replicate_correlation	p_value_percent_matching
sodium channel blocker	3.33 uM	Cell Painting	0.01342972095126191	11	0.011900570047136327	0.266
sodium channel blocker	10 uM	Cell Painting	0.012446304463030354	11	0.018871193305394184	0.386
sodium channel blocker	All	Cell Painting	0.011214147832023836	72	0.004616017508667348	0.904
sodium channel blocker	0.04 uM	L1000	0.016965166732921897	11	0.05456462501098568	0.073
sodium channel blocker	0.12 uM	L1000	0.013885533401810795	11	0.01999062119935892	0.578
sodium channel blocker	0.37 uM	L1000	0.013166592106205735	11	0.053092827307424706	0.093
sodium channel blocker	1.11 uM	L1000	0.015165782963722854	11	0.09385420551232046	0.002
sodium channel blocker	3.33 uM	L1000	0.013656141318223496	11	0.04485901524059088	0.093
sodium channel blocker	10 uM	L1000	0.01618564073305511	11	0.03464114269377532	0.345
sodium channel blocker	All	L1000	0.013424527616996236	66	0.04477472101089247	0
sodium/glucose cotransporter inhibitor	All	Cell Painting	7.741680054500924e-4	12	-0.0016523496695807459	0.985
sodium/glucose cotransporter inhibitor	All	L1000	0.008525666814332138	12	0.05961444559464762	0
sodium/potassium/chloride transporter inhibitor	All	Cell Painting	8.496565925917897e-4	12	-0.00905100153035179	1
sodium/potassium/chloride transporter inhibitor	All	L1000	9.325637524420906e-4	12	0.05472220701547586	0
sterol demethylase inhibitor	0.04 uM	Cell Painting	0.0131049963223404	7	0.02059483632663678	0.148
sterol demethylase inhibitor	0.12 uM	Cell Painting	0.009659982695386614	7	0.013239739527533073	0.33
sterol demethylase inhibitor	0.37 uM	Cell Painting	0.010233331895306522	7	0.010594040789085388	0.363
sterol demethylase inhibitor	1.11 uM	Cell Painting	0.011114730176395131	7	0.00469317682022785	0.561
sterol demethylase inhibitor	3.33 uM	Cell Painting	0.006799321164454767	7	0.003776430138688478	0.591
sterol demethylase inhibitor	10 uM	Cell Painting	0.019681223418612278	7	0.02089809096430934	0.382
sterol demethylase inhibitor	All	Cell Painting	0.00728488262407057	42	0.00765667788138384	0.172
sterol demethylase inhibitor	0.04 uM	L1000	0.008924768269249645	7	0.05313029804854559	0.164
sterol demethylase inhibitor	0.12 uM	L1000	0.005930588878934244	7	0.009273612948439001	0.729
sterol demethylase inhibitor	0.37 uM	L1000	0.008908618288629974	7	0.033151914193085365	0.413
sterol demethylase inhibitor	1.11 uM	L1000	0.008399768932791471	7	0.033789712974655335	0.35
sterol demethylase inhibitor	3.33 uM	L1000	0.02611942519801235	7	0.0581423469208026	0.094
sterol demethylase inhibitor	10 uM	L1000	0.014095687861777687	7	0.04112280736613907	0.295
sterol demethylase inhibitor	All	L1000	0.007389733186265578	42	0.031233255294985343	0.008
sulfonylurea	All	Cell Painting	0.0014221211000263506	12	0.03438243121996804	0
sulfonylurea	All	L1000	0.0013137969437533475	12	0.1206943890021904	0
t-type calcium channel blocker	0.04 uM	Cell Painting	0.002293372665903297	3	-0.008397728429182764	0.696
t-type calcium channel blocker	0.12 uM	Cell Painting	0.004251311822679869	3	0.04097331889015657	0.101
t-type calcium channel blocker	0.37 uM	Cell Painting	0.002501224316628477	3	-0.01608635103398962	0.783
t-type calcium channel blocker	1.11 uM	Cell Painting	0.0032011826738952785	3	0.012534195732485664	0.402
t-type calcium channel blocker	3.33 uM	Cell Painting	0.0027487681986909014	3	0.008830413083034942	0.45
t-type calcium channel blocker	10 uM	Cell Painting	0.003521957861123445	3	0.05786675847156603	0.154
t-type calcium channel blocker	All	Cell Painting	0.0019186032962978568	18	0.003124101200314382	0.856
t-type calcium channel blocker	0.04 uM	L1000	0.0021345447879066322	3	-0.019600579651240974	0.701
t-type calcium channel blocker	0.12 uM	L1000	0.0015981890945440966	3	-0.08606036037638044	0.931
t-type calcium channel blocker	0.37 uM	L1000	0.003800311511111926	3	0.051643793588759035	0.293
t-type calcium channel blocker	1.11 uM	L1000	0.00245525405625231	3	4.336903809896848e-4	0.592
t-type calcium channel blocker	3.33 uM	L1000	0.00810493757382593	3	0.09682137373212375	0.096
t-type calcium channel blocker	10 uM	L1000	0.013224652710594783	3	0.09875010725945532	0.098
t-type calcium channel blocker	All	L1000	0.001975377611045276	18	4.1708340299441654e-4	1
tachykinin antagonist	0.04 uM	Cell Painting	0.009162559602987487	6	0.027084427959567323	0.108
tachykinin antagonist	0.12 uM	Cell Painting	0.005694145163978591	6	0.004840835102686566	0.554
tachykinin antagonist	0.37 uM	Cell Painting	0.007969545427566255	6	0.012061961782597665	0.334
tachykinin antagonist	1.11 uM	Cell Painting	0.00955929132845751	6	0.02140880000619672	0.162
tachykinin antagonist	3.33 uM	Cell Painting	0.02817801148167474	6	0.037902263163981056	0.025
tachykinin antagonist	10 uM	Cell Painting	0.013908847227635579	6	0.10246776929416729	0.001
tachykinin antagonist	All	Cell Painting	0.00625497439794101	36	0.011121592918060884	0.008
tachykinin antagonist	0.04 uM	L1000	0.014988117202895224	6	0.01979742096727719	0.579
tachykinin antagonist	0.12 uM	L1000	0.01288436004855491	6	0.005904452600565936	0.695
tachykinin antagonist	0.37 uM	L1000	0.008219696117330201	6	0.0862996173902767	0.043
tachykinin antagonist	1.11 uM	L1000	0.009633013236251584	6	0.03159535868383164	0.338
tachykinin antagonist	3.33 uM	L1000	0.008970874081203315	6	0.061084966176482285	0.1
tachykinin antagonist	10 uM	L1000	0.008584114810176733	6	0.03912835956385511	0.348
tachykinin antagonist	All	L1000	0.00800092121513302	36	0.03817294076375517	0
tgf beta receptor inhibitor	All	Cell Painting	0.0010212322996212668	12	0.00932374191507862	0.208
tgf beta receptor inhibitor	All	L1000	7.869776203443374e-4	12	0.010360991437912241	0.94
thrombin inhibitor	All	Cell Painting	8.726587169195432e-4	12	0.003114749588669405	0.781
thrombin inhibitor	All	L1000	7.253071870982061e-4	12	-0.016226327582434648	1
thromboxane receptor antagonist	All	Cell Painting	0.0013760061132390973	12	0.02779900396003434	0
thromboxane receptor antagonist	All	L1000	7.109881807762103e-4	12	-0.0284933644764269	1
thromboxane synthase inhibitor	All	Cell Painting	0.00826270159051579	12	0.0614513476879158	0
thromboxane synthase inhibitor	All	L1000	0.0011927652442287834	12	0.043130309707519535	0.011
thymidylate synthase inhibitor	All	Cell Painting	0.0017742249054533774	12	0.030295933494566298	0
thymidylate synthase inhibitor	All	L1000	0.0010279503896060164	12	0.012527404975563539	0.892
thyrotropin releasing hormone receptor agonist	All	Cell Painting	0.0023573313825519904	12	0.028587324218316015	0
thyrotropin releasing hormone receptor agonist	All	L1000	9.502400391130775e-4	12	0.005768074225887076	0.984
topoisomerase inhibitor	0.04 uM	Cell Painting	0.04434449996197018	15	0.006913620207003219	0.513
topoisomerase inhibitor	0.12 uM	Cell Painting	0.06190054992192974	15	0.009568127793505467	0.376
topoisomerase inhibitor	0.37 uM	Cell Painting	0.06181657489305087	15	0.006252420239452251	0.492
topoisomerase inhibitor	1.11 uM	Cell Painting	0.06669293312056583	15	0.019936129707703205	0.025
topoisomerase inhibitor	3.33 uM	Cell Painting	0.05576228279866532	15	0.014873162632232215	0.069
topoisomerase inhibitor	10 uM	Cell Painting	0.04364173297865651	15	0.039545755832323365	0.017
topoisomerase inhibitor	All	Cell Painting	0.049326643290386954	90	0.012532680476715297	0
topoisomerase inhibitor	0.04 uM	L1000	0.11208213031201882	15	0.012178375448432914	0.889
topoisomerase inhibitor	0.12 uM	L1000	0.14082854248243595	15	0.01684000309737092	0.713
topoisomerase inhibitor	0.37 uM	L1000	0.15220092290263054	15	0.04353657634036748	0.131
topoisomerase inhibitor	1.11 uM	L1000	0.145070413830022	15	0.04454839504076501	0.07
topoisomerase inhibitor	3.33 uM	L1000	0.1915512724971161	15	0.06982646791056023	0.001
topoisomerase inhibitor	10 uM	L1000	0.13875968709269748	15	0.13561694979472405	0
topoisomerase inhibitor	All	L1000	0.13653762986235402	90	0.03132847023492389	0
tricyclic antidepressant	All	Cell Painting	0.004164649327510624	12	0.001084750693403118	0.903
tricyclic antidepressant	All	L1000	0.0032172052963664655	12	0.03959549115000934	0.022
trpv antagonist	All	Cell Painting	0.003659578509165787	12	0.052323774912384505	0
trpv antagonist	All	L1000	7.398507340637552e-4	12	-0.005961096161957667	1
tubulin inhibitor	0.04 uM	Cell Painting	0.0359584199148546	8	0.024847294200385166	0.07
tubulin inhibitor	0.12 uM	Cell Painting	0.0550268031924564	8	0.03941576045631294	0.006
tubulin inhibitor	0.37 uM	Cell Painting	0.10957165431452248	8	0.036374622327798735	0.007
tubulin inhibitor	1.11 uM	Cell Painting	0.14995317664488916	8	0.10136753869467127	0
tubulin inhibitor	3.33 uM	Cell Painting	0.18468647575596417	8	0.3050076376240948	0
tubulin inhibitor	10 uM	Cell Painting	0.21574252432762495	8	0.29320251172867334	0
tubulin inhibitor	All	Cell Painting	0.0912209210457228	48	0.06722416686408822	0
tubulin inhibitor	0.04 uM	L1000	0.014002545182801446	8	0.08910115071583247	0.026
tubulin inhibitor	0.12 uM	L1000	0.029925334772220723	8	0.022460737863476875	0.506
tubulin inhibitor	0.37 uM	L1000	0.11686076757956303	8	-0.010141347606073764	0.95
tubulin inhibitor	1.11 uM	L1000	0.0697630703184915	8	0.046322818523814785	0.133
tubulin inhibitor	3.33 uM	L1000	0.2293348420681705	8	0.27021218451824275	0
tubulin inhibitor	10 uM	L1000	0.2096032783908722	8	0.2767789591657714	0
tubulin inhibitor	All	L1000	0.07099971887655541	48	0.07611657880154352	0
tumor necrosis factor release inhibitor	All	Cell Painting	7.056860853113935e-4	12	-0.024107611881708506	1
tumor necrosis factor release inhibitor	All	L1000	7.511840840170892e-4	12	-0.004423850883529611	1
tyrosinase inhibitor	All	Cell Painting	0.0011471673881714303	12	0.0025167606794293798	0.829
tyrosinase inhibitor	All	L1000	9.872242813195827e-4	12	0.055464689342894724	0
tyrosine kinase inhibitor	0.04 uM	Cell Painting	0.04540190517507425	4	0.02362863281476522	0.218
tyrosine kinase inhibitor	0.12 uM	Cell Painting	0.06241557199149725	4	0.01972969029961438	0.278
tyrosine kinase inhibitor	0.37 uM	Cell Painting	0.005630592375118142	4	0.019406016345652005	0.258
tyrosine kinase inhibitor	1.11 uM	Cell Painting	0.0030354875149385197	4	-0.019902358772729556	0.904
tyrosine kinase inhibitor	3.33 uM	Cell Painting	0.003389548198971874	4	-0.0015461630212602654	0.66
tyrosine kinase inhibitor	10 uM	Cell Painting	0.002815290794890688	4	0.007402773606152045	0.609
tyrosine kinase inhibitor	All	Cell Painting	0.004119162205995445	24	0.0021248126390103856	0.985
tyrosine kinase inhibitor	0.04 uM	L1000	0.007015332042570875	4	0.042087530807561446	0.328
tyrosine kinase inhibitor	0.12 uM	L1000	0.0038928347715550056	4	0.006546472029738891	0.657
tyrosine kinase inhibitor	0.37 uM	L1000	0.006573848551428536	4	0.062255210749596335	0.186
tyrosine kinase inhibitor	1.11 uM	L1000	0.0037650734610484918	4	-0.0325616962289743	0.893
tyrosine kinase inhibitor	3.33 uM	L1000	0.003029743024486444	4	-0.07014997442957766	0.977
tyrosine kinase inhibitor	10 uM	L1000	0.003614908844318496	4	-0.023352631371960423	0.874
tyrosine kinase inhibitor	All	L1000	0.004088154940509668	24	0.03049215927549307	0.064
vasopressin receptor antagonist	0.04 uM	Cell Painting	0.002676365480264213	4	-0.014859813681210428	0.877
vasopressin receptor antagonist	0.12 uM	Cell Painting	0.0036784298135979702	4	0.0032419292982788337	0.589
vasopressin receptor antagonist	0.37 uM	Cell Painting	0.005408867358761206	4	0.02449743978909769	0.178
vasopressin receptor antagonist	1.11 uM	Cell Painting	0.0023539646249479546	4	-0.03859208890218218	0.986
vasopressin receptor antagonist	3.33 uM	Cell Painting	0.002499244808043867	4	-0.010551282846903532	0.818
vasopressin receptor antagonist	10 uM	Cell Painting	0.0031808222544649086	4	-0.0026555309545747904	0.764
vasopressin receptor antagonist	All	Cell Painting	0.0026355435009015908	24	-0.004959726141266051	1
vasopressin receptor antagonist	0.04 uM	L1000	0.0033602070803952526	4	0.03587227640400114	0.366
vasopressin receptor antagonist	0.12 uM	L1000	0.003282026731161439	4	0.01142009747064112	0.604
vasopressin receptor antagonist	0.37 uM	L1000	0.006399020177793284	4	0.03414805678189785	0.404
vasopressin receptor antagonist	1.11 uM	L1000	0.0027246786164696465	4	0.02158309431584475	0.49
vasopressin receptor antagonist	3.33 uM	L1000	0.006020675485007083	4	0.05991861446871566	0.161
vasopressin receptor antagonist	10 uM	L1000	0.007391506449838559	4	0.013339025945210326	0.591
vasopressin receptor antagonist	All	L1000	0.0032175533450523202	24	0.042765124456568465	0
vegfr inhibitor	0.04 uM	Cell Painting	0.00960625569838439	4	0.007791479094869881	0.488
vegfr inhibitor	0.12 uM	Cell Painting	0.00808748074939499	4	-0.005843555608727715	0.754
vegfr inhibitor	0.37 uM	Cell Painting	0.009150924449328045	4	-0.00950428073609701	0.785
vegfr inhibitor	1.11 uM	Cell Painting	0.012989204616044272	4	0.04213713709270929	0.053
vegfr inhibitor	3.33 uM	Cell Painting	0.012600963689628906	4	0.022516870429509058	0.227
vegfr inhibitor	10 uM	Cell Painting	0.020151957604046748	4	0.06232541889323869	0.064
vegfr inhibitor	All	Cell Painting	0.009714407058882896	24	0.0214688618048856	0
vegfr inhibitor	0.04 uM	L1000	0.009762197898799596	4	-0.008459023876866194	0.782
vegfr inhibitor	0.12 uM	L1000	0.008258676087844315	4	-0.006830478924389545	0.755
vegfr inhibitor	0.37 uM	L1000	0.008865176608532999	4	0.017870862605844133	0.555
vegfr inhibitor	1.11 uM	L1000	0.010168138386528365	4	-0.019290270276481024	0.84
vegfr inhibitor	3.33 uM	L1000	0.011441511593615013	4	0.08019244407248291	0.088
vegfr inhibitor	10 uM	L1000	0.015757239741806043	4	0.20163889882295036	0.002
vegfr inhibitor	All	L1000	0.008367825572562663	24	0.030498805209255915	0.064
vesicular monoamine transporter inhibitor	All	Cell Painting	0.004571333725812224	12	0.06338871235091198	0
vesicular monoamine transporter inhibitor	All	L1000	0.004695177388488486	12	0.07070914696813978	0
vitamin d receptor agonist	0.04 uM	Cell Painting	0.008075509618615468	5	0.038206611727519726	0.049
vitamin d receptor agonist	0.12 uM	Cell Painting	0.025613274861954687	5	0.07749228640813959	0.002
vitamin d receptor agonist	0.37 uM	Cell Painting	0.025617730072304317	5	0.07001542913047432	0.004
vitamin d receptor agonist	1.11 uM	Cell Painting	0.03357163957290279	5	0.0851189560168148	0.002
vitamin d receptor agonist	3.33 uM	Cell Painting	0.053329739753107876	5	0.11928249473066979	0
vitamin d receptor agonist	10 uM	Cell Painting	0.05329657772349233	5	0.1618853015836741	0.001
vitamin d receptor agonist	All	Cell Painting	0.022673578517291043	30	0.07921069659709838	0
vitamin d receptor agonist	0.04 uM	L1000	0.004550164570248117	5	0.03285022338570093	0.403
vitamin d receptor agonist	0.12 uM	L1000	0.006507676259908649	5	0.0637653511663383	0.135
vitamin d receptor agonist	0.37 uM	L1000	0.006133533642262024	5	0.08062609749283409	0.088
vitamin d receptor agonist	1.11 uM	L1000	0.013486245383936135	5	0.1475930621958427	0.007
vitamin d receptor agonist	3.33 uM	L1000	0.011052712214397596	5	0.121867163117868	0.02
vitamin d receptor agonist	10 uM	L1000	0.013068191239759904	5	0.10035780478219135	0.038
vitamin d receptor agonist	All	L1000	0.006387250918457897	30	0.05890644634467838	0
xanthine oxidase inhibitor	0.04 uM	Cell Painting	0.0018165085106489989	3	-0.0021678447686048954	0.602
xanthine oxidase inhibitor	0.12 uM	Cell Painting	0.002804502826320653	3	0.00411616968444742	0.532
xanthine oxidase inhibitor	0.37 uM	Cell Painting	0.0018323477649755282	3	-0.007911071221940135	0.682
xanthine oxidase inhibitor	1.11 uM	Cell Painting	0.002440082557670845	3	-0.045013341318203545	0.959
xanthine oxidase inhibitor	3.33 uM	Cell Painting	0.0026497165161642627	3	-0.008808068739261597	0.69
xanthine oxidase inhibitor	10 uM	Cell Painting	0.0020582322752162015	3	-0.005502413895745845	0.73
xanthine oxidase inhibitor	All	Cell Painting	0.0015342726070126352	18	-0.01036695877572177	1
xanthine oxidase inhibitor	0.04 uM	L1000	0.001972705711212548	3	-0.09722087970347627	0.945
xanthine oxidase inhibitor	0.12 uM	L1000	0.002360215467993544	3	-0.07552644210140852	0.917
xanthine oxidase inhibitor	0.37 uM	L1000	0.003787549327692306	3	-0.007556188954561016	0.667
xanthine oxidase inhibitor	1.11 uM	L1000	0.0026966624167498957	3	0.015200409525683129	0.494
xanthine oxidase inhibitor	3.33 uM	L1000	0.002955865963593796	3	0.001745183450234194	0.558
xanthine oxidase inhibitor	10 uM	L1000	0.003072343988785923	3	0.017549852980399714	0.505
xanthine oxidase inhibitor	All	L1000	0.0018211290003216768	18	0.006714509250960583	0.997
xiap inhibitor	0.04 uM	Cell Painting	0.042780237197354756	3	0.07731236370118862	0.016
xiap inhibitor	0.12 uM	Cell Painting	0.2001763668430335	3	0.19114526420984887	0.001
xiap inhibitor	0.37 uM	Cell Painting	0.7238095238095238	3	0.26485652250770975	0
xiap inhibitor	1.11 uM	Cell Painting	0.6818181818181819	3	0.23679435655426992	0
xiap inhibitor	3.33 uM	Cell Painting	0.47100271002710026	3	0.26595047838829705	0.001
xiap inhibitor	10 uM	Cell Painting	0.05786867644452784	3	0.21445113623673434	0.003
xiap inhibitor	All	Cell Painting	0.2314418659875766	18	0.20933591484669656	0
xiap inhibitor	0.04 uM	L1000	0.0037247736755125923	3	0.051281267906777145	0.27
xiap inhibitor	0.12 uM	L1000	0.006193674419981242	3	0.04332418042907737	0.296
xiap inhibitor	0.37 uM	L1000	0.2111669057867049	3	0.19021716498678667	0.008
xiap inhibitor	1.11 uM	L1000	0.06836064792001144	3	0.21350074504108155	0.004
xiap inhibitor	3.33 uM	L1000	0.1714388415322995	3	0.17596266142083286	0.013
xiap inhibitor	10 uM	L1000	0.4353276353276353	3	0.17877415214746992	0.013
